name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	Institution	source_system	collection
"Longorda, Gary"	personal					UNCW	CONTENTdm	Art in Randall Library
"Longordo, Gary"	personal					UNCW	CONTENTdm	Art in Randall Library
"Losch, Keith"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lossen, Emma"	personal					UNCW	CONTENTdm	Art in Randall Library
"Luck, Sid"	personal					UNCW	CONTENTdm	Art in Randall Library
"Luck, Sid"	personal					UNCW	CONTENTdm	Art in Randall Library
"Ludwick, Babs"	personal					UNCW	CONTENTdm	Art in Randall Library
"Lull, Allie"	personal					UNCW	CONTENTdm	Art in Randall Library
"Macie, Thomas"	personal					UNCW	CONTENTdm	Art in Randall Library
"Macie, Tom"	personal					UNCW	CONTENTdm	Art in Randall Library
"Macie, Tom"	personal					UNCW	CONTENTdm	Art in Randall Library
"Macie, Tom"	personal					UNCW	CONTENTdm	Art in Randall Library
"MacMillan, Henry Jay"	personal					UNCW	CONTENTdm	Art in Randall Library
"MacMillan, Henry Jay"	personal					UNCW	CONTENTdm	Art in Randall Library
"Maier, Dory"	personal					UNCW	CONTENTdm	Art in Randall Library
"Mandell, Donna"	personal					UNCW	CONTENTdm	Art in Randall Library
"Markatos, Jerry"	personal					UNCW	CONTENTdm	Art in Randall Library
Martin	personal					UNCW	CONTENTdm	Art in Randall Library
"Martin, Claire"	personal					UNCW	CONTENTdm	Art in Randall Library
"Masi, Diane"	personal					UNCW	CONTENTdm	Art in Randall Library
"Masson, Andre"	personal					UNCW	CONTENTdm	Art in Randall Library
"Mauney, Susan"	personal					UNCW	CONTENTdm	Art in Randall Library
"Maxwell, Jhon Alan"	personal					UNCW	CONTENTdm	Art in Randall Library
"May, Laura"	personal					UNCW	CONTENTdm	Art in Randall Library
"Maya, Cathy"	personal					UNCW	CONTENTdm	Art in Randall Library
"Maya, Cathy"	personal					UNCW	CONTENTdm	Art in Randall Library
"McCarty, Ron"	personal					UNCW	CONTENTdm	Art in Randall Library
"McCauley, Caroline"	personal					UNCW	CONTENTdm	Art in Randall Library
"McCauley, Caroline"	personal					UNCW	CONTENTdm	Art in Randall Library
"McCleery, Janet"	personal					UNCW	CONTENTdm	Art in Randall Library
"McCollum, Corrie"	personal					UNCW	CONTENTdm	Art in Randall Library
"McGee, Diane"	personal					UNCW	CONTENTdm	Art in Randall Library
"McGraw, Cheryl"	personal					UNCW	CONTENTdm	Art in Randall Library
"McGraw, Cheryl"	personal					UNCW	CONTENTdm	Art in Randall Library
"McKeeby, Byron"	personal					UNCW	CONTENTdm	Art in Randall Library
"McKinney, John"	personal					UNCW	CONTENTdm	Art in Randall Library
"Meade, P"	personal					UNCW	CONTENTdm	Art in Randall Library
"Meador, Joshua"	personal					UNCW	CONTENTdm	Art in Randall Library
