name	name_type	variants	role_or_relator	lcnaf_string	lcnaf_uri	institution	source_system	collection
"Garza, Amy"	personal					ECU	Symphony	NCPersName
"Gaston, William, 1778-1844"	personal					ECU	Symphony	NCPersName
"Gaston, William"	personal					ECU	Symphony	NCPersName
"Gatchell, Edwin A."	personal					ECU	Symphony	NCPersName
"Gatchell, H. P. (Horatio P.)"	personal					ECU	Symphony	NCPersName
"Gates, Carmaletta Harris"	personal					ECU	Symphony	NCPersName
"Gates, Henry Louis, Jr."	personal					ECU	Symphony	NCPersName
"Gates, Nancy Gotter"	personal					ECU	Symphony	NCPersName
"Gautreaux, Tim"	personal					ECU	Symphony	NCPersName
"Gavin, Catherine, 1907-1999"	personal					ECU	Symphony	NCPersName
"Geismar, Maxwell, 1909-1979"	personal					ECU	Symphony	NCPersName
"George, W. C. (Wesley Critz), 1888-1982"	personal					ECU	Symphony	NCPersName
"Gerard, Philip"	personal					ECU	Symphony	NCPersName
"German, Donna Rathmell"	personal					ECU	Symphony	NCPersName
"Gerson, Noel B. (Noel Bertram), 1914-1988"	personal					ECU	Symphony	NCPersName
"Gettys, William L."	personal					ECU	Symphony	NCPersName
"Gibbons, Kaye"	personal					ECU	Symphony	NCPersName
"Gibbons, Kaye, 1960-"	personal					ECU	Symphony	NCPersName
"Gibbs, Edwin"	personal					ECU	Symphony	NCPersName
"Gibbs, Michael A."	personal					ECU	Symphony	NCPersName
"Gibbs, Thomas R., Jr. (Thomas Ric)"	personal					ECU	Symphony	NCPersName
"Gibson, Barbara"	personal					ECU	Symphony	NCPersName
"Gibson, Mitchell E., 1959-"	personal					ECU	Symphony	NCPersName
"Gibson, Walter B. (Walter Brown), 1897-1985"	personal					ECU	Symphony	NCPersName
"Gielow, Martha S. (Martha Sawyer), 1854?-1933"	personal					ECU	Symphony	NCPersName
"Gifford, Barry, 1946-"	personal					ECU	Symphony	NCPersName
"Gilbert, Roger, 1960-"	personal					ECU	Symphony	NCPersName
"Gilchrist, Ellen, 1935-"	personal					ECU	Symphony	NCPersName
"Gilchrist, Robert C. (Robert Cogdell), 1829-"	personal					ECU	Symphony	NCPersName
"Giles, Janice Holt"	personal					ECU	Symphony	NCPersName
"Gill, Evalyn P."	personal					ECU	Symphony	NCPersName
"Gill, John, 1697-1771"	personal					ECU	Symphony	NCPersName
"Gill, Thomas P."	personal					ECU	Symphony	NCPersName
"Gillespie, Joseph H., 1861-1889"	personal					ECU	Symphony	NCPersName
"Gillett, Mary"	personal					ECU	Symphony	NCPersName
"Gilliard, Alfred J."	personal					ECU	Symphony	NCPersName
"Gilmer, John A. (John Adams), 1805-1868"	personal					ECU	Symphony	NCPersName
"Gilmore, James R. (James Roberts), 1822-1903"	personal					ECU	Symphony	NCPersName
"Gingher, Marianne"	personal					ECU	Symphony	NCPersName
"Gingher, Robert"	personal					ECU	Symphony	NCPersName
"Gire, Ken"	personal					ECU	Symphony	NCPersName
"Givens, Jolene"	personal					ECU	Symphony	NCPersName
"Glascock, Harold W., 1880-1968"	personal					ECU	Symphony	NCPersName
"Gleason, J. Duncan (Joe Duncan), 1881-1959"	personal					ECU	Symphony	NCPersName
"Glickman, Mary"	personal					ECU	Symphony	NCPersName
"Glover, Julia Lestarjette, 1866-"	personal					ECU	Symphony	NCPersName
"Glover, Mark L."	personal					ECU	Symphony	NCPersName
"Godwin, Adolphus Pilston"	personal					ECU	Symphony	NCPersName
"Godwin, Gail"	personal					ECU	Symphony	NCPersName
"Godwin, Hannibal L. (Hannibal Lafayette), 1873-1929"	personal					ECU	Symphony	NCPersName
"Goff, George Paul"	personal					ECU	Symphony	NCPersName
"Goishe, Marie"	personal					ECU	Symphony	NCPersName
"Gold, Daisy Hendley"	personal					ECU	Symphony	NCPersName
"Golden, Earl T."	personal					ECU	Symphony	NCPersName
"Golden, Harry, 1902-1981"	personal					ECU	Symphony	NCPersName
"Goldman, Judy"	personal					ECU	Symphony	NCPersName
"Goldston, E. F. (Eugene Frizell), 1905-"	personal					ECU	Symphony	NCPersName
"Goldston, E. F. (Eugene Frizzelle), 1905-1980"	personal					ECU	Symphony	NCPersName
"Goodloe, Daniel R. (Daniel Reaves), 1814-1902"	personal					ECU	Symphony	NCPersName
"Goodman, Howard A."	personal					ECU	Symphony	NCPersName
"Goodman, K. V. (Kenneth Veryl), 1905-"	personal					ECU	Symphony	NCPersName
"Goodrich, Charles A. (Charles Augustus), 1790-1862"	personal					ECU	Symphony	NCPersName
"Goodrich, Samuel G. (Samuel Griswold), 1793-1860"	personal					ECU	Symphony	NCPersName
"Gordon, Armistead C. (Armistead Churchill), 1855-1931"	personal					ECU	Symphony	NCPersName
"Gordon, Caroline, 1895-1981"	personal					ECU	Symphony	NCPersName
"Gordon, Donald, 1877-"	personal					ECU	Symphony	NCPersName
"Gordon, Ian, 1952 June 19-"	personal					ECU	Symphony	NCPersName
"Gordon, M. L. (Marquis Lafayette), 1843-1900"	personal					ECU	Symphony	NCPersName
"Gorham, J. R., 1956-"	personal					ECU	Symphony	NCPersName
"Gorsline, Douglas W., 1913-1985"	personal					ECU	Symphony	NCPersName
"Gorsline, Douglas W., 1931-"	personal					ECU	Symphony	NCPersName
"Gorsline, Marie"	personal					ECU	Symphony	NCPersName
"Goslen, Mary"	personal					ECU	Symphony	NCPersName
"Goss, Warren Lee, 1835-1925"	personal					ECU	Symphony	NCPersName
"Gossett, Louise Y."	personal					ECU	Symphony	NCPersName
"Gotto, Ray, 1918-"	personal					ECU	Symphony	NCPersName
"Gough, James, 1712-1780"	personal					ECU	Symphony	NCPersName
"Gough, John, 1721-1791"	personal					ECU	Symphony	NCPersName
"Gourley, Barbie"	personal					ECU	Symphony	NCPersName
"Grady, Benjamin F. (Benjamin Franklin), 1831-1914"	personal					ECU	Symphony	NCPersName
"Grady, Benjamin, 1882-"	personal					ECU	Symphony	NCPersName
"Grady, Henry A. (Henry Alexander), 1871-1958"	personal					ECU	Symphony	NCPersName
"Graff, Bryan T."	personal					ECU	Symphony	NCPersName
"Graffenried, Christoph von, Baron, 1661-1743"	personal					ECU	Symphony	NCPersName
"Graffenried, Thomas Pritchett de, 1881-"	personal					ECU	Symphony	NCPersName
"Graham, Anne Cameron Shepard"	personal					ECU	Symphony	NCPersName
"Graham, Billy, 1918-2018"	personal					ECU	Symphony	NCPersName
"Graham, Chauncey"	personal					ECU	Symphony	NCPersName
"Graham, George Wallace, 1842-"	personal					ECU	Symphony	NCPersName
"Graham, J. R."	personal					ECU	Symphony	NCPersName
"Graham, James, 1793-1851"	personal					ECU	Symphony	NCPersName
"Graham, James"	personal					ECU	Symphony	NCPersName
"Graham, John Washington"	personal					ECU	Symphony	NCPersName
"Graham, Joseph, 1759-1836"	personal					ECU	Symphony	NCPersName
"Graham, Margaret, 1924-"	personal					ECU	Symphony	NCPersName
"Graham, Margaret"	personal					ECU	Symphony	NCPersName
"Graham, Matthew J. (Matthew John)"	personal					ECU	Symphony	NCPersName
"Graham, Nan, 1936-"	personal					ECU	Symphony	NCPersName
"Graham, W. A. (William Alexander), 1839-1923"	personal					ECU	Symphony	NCPersName
"Graham, William A. (William Alexander), 1804-1875"	personal					ECU	Symphony	NCPersName
"Graham, William A. (William Archibald), 1882-1956"	personal					ECU	Symphony	NCPersName
"Graham, William Alexander, 1839-1923"	personal					ECU	Symphony	NCPersName
"Grandy, John"	personal					ECU	Symphony	NCPersName
"Grandy, Sally"	personal					ECU	Symphony	NCPersName
"Grant, Donna, 1956-"	personal					ECU	Symphony	NCPersName
"Grasty, John S. (John Sharshall), 1825-1883"	personal					ECU	Symphony	NCPersName
"Gratz, Alan, 1972-"	personal					ECU	Symphony	NCPersName
"Graves, Robert, 1895-1985"	personal					ECU	Symphony	NCPersName
"Graves, Russell"	personal					ECU	Symphony	NCPersName
"Gray, Ed"	personal					ECU	Symphony	NCPersName
"Gray, Edna"	personal					ECU	Symphony	NCPersName
"Gray, Elizabeth Janet, pseud"	personal					ECU	Symphony	NCPersName
"Gray, Idyl Dial"	personal					ECU	Symphony	NCPersName
"Green, Anne M."	personal					ECU	Symphony	NCPersName
"Green, C. Sylvester (Charles Sylvester), 1900-1980"	personal					ECU	Symphony	NCPersName
"Green, Elizabeth Lay, 1897-1989"	personal					ECU	Symphony	NCPersName
"Green, Layton"	personal					ECU	Symphony	NCPersName
"Green, Lewis W., 1932-2008"	personal					ECU	Symphony	NCPersName
"Green, Margaret"	personal					ECU	Symphony	NCPersName
"Green, Paul, 1894-1949"	personal					ECU	Symphony	NCPersName
"Green, Thomas J. (Thomas Jefferson), 1802-1863"	personal					ECU	Symphony	NCPersName
"Green, Wm. F. (William Farnifold), 1828-"	personal					ECU	Symphony	NCPersName
"Greenberg, Martin Harry"	personal					ECU	Symphony	NCPersName
"Greene, George Washington, 1811-1883"	personal					ECU	Symphony	NCPersName
"Greene, Nathanael, 1742-1786"	personal					ECU	Symphony	NCPersName
"Greene, Talbot"	personal					ECU	Symphony	NCPersName
"Greene, Ward, 1892-1956"	personal					ECU	Symphony	NCPersName
"Greenlaw, Edwin, 1874-1931"	personal					ECU	Symphony	NCPersName
"Greenleaf, Roger A., 1910-"	personal					ECU	Symphony	NCPersName
"Greenwood, Bernard"	personal					ECU	Symphony	NCPersName
"Greer, Ben"	personal					ECU	Symphony	NCPersName
"Greer, Francesca"	personal					ECU	Symphony	NCPersName
"Greer, Izzy"	personal					ECU	Symphony	NCPersName
"Gregg, Alexander, 1819-1893"	personal					ECU	Symphony	NCPersName
"Grenville, Richard, Sir, 1542-1591"	personal					ECU	Symphony	NCPersName
"Gretter, John A. (John Augustus), 1810-1853"	personal					ECU	Symphony	NCPersName
"Gretzer, John"	personal					ECU	Symphony	NCPersName
"Grider, Dorothy"	personal					ECU	Symphony	NCPersName
"Grifalconi, Ann"	personal					ECU	Symphony	NCPersName
"Griffin, C. E."	personal					ECU	Symphony	NCPersName
"Griffin, Carolyn Digh"	personal					ECU	Symphony	NCPersName
"Griffin, Clarence W. (Clarence Wilbur), 1904-1958"	personal					ECU	Symphony	NCPersName
"Griffin, Clarence W., 1904-"	personal					ECU	Symphony	NCPersName
"Griffin, Hazel"	personal					ECU	Symphony	NCPersName
"Griffin, Margarette Glenn"	personal					ECU	Symphony	NCPersName
"Griffin, Pamela"	personal					ECU	Symphony	NCPersName
"Griffith, John H."	personal					ECU	Symphony	NCPersName
"Griffith, John, 1713-1776"	personal					ECU	Symphony	NCPersName
"Griggs, AnnaLise (Fictitious character)"	personal					ECU	Symphony	NCPersName
"Grimes, Alston, 1866-1914"	personal					ECU	Symphony	NCPersName
"Grimes, Bryan, 1828-1880"	personal					ECU	Symphony	NCPersName
"Grimes, J. Bryan (John Bryan), 1868-1923"	personal					ECU	Symphony	NCPersName
"Grimes, Jasey"	personal					ECU	Symphony	NCPersName
"Grimsley, Jim, 1955-"	personal					ECU	Symphony	NCPersName
"Grimsley, Linda"	personal					ECU	Symphony	NCPersName
"Grissom, Eugene, 1831-1902"	personal					ECU	Symphony	NCPersName
"Groome, Bailey Troy, 1884-"	personal					ECU	Symphony	NCPersName
"Groome, P. L."	personal					ECU	Symphony	NCPersName
"Grosscup, Ben S."	personal					ECU	Symphony	NCPersName
"Grussi, A. M. (Alphonse Maria), 1859-"	personal					ECU	Symphony	NCPersName
"Gurganus, Allan, 1947-"	personal					ECU	Symphony	NCPersName
"Gurley-Highgate, Hilda"	personal					ECU	Symphony	NCPersName
"Gustav II Adolf, King of Sweden, 1594-1632"	personal					ECU	Symphony	NCPersName
"Guthrie, Lou"	personal					ECU	Symphony	NCPersName
"Gutman, Dan"	personal					ECU	Symphony	NCPersName
"Guy, Carolyn"	personal					ECU	Symphony	NCPersName
"Guzzi, George"	personal					ECU	Symphony	NCPersName
"Haas, Ben"	personal					ECU	Symphony	NCPersName
"Haas, Sol"	personal					ECU	Symphony	NCPersName
"Hacker, Debi"	personal					ECU	Symphony	NCPersName
"Hacker, William"	personal					ECU	Symphony	NCPersName
"Hackett, Mary Grimes"	personal					ECU	Symphony	NCPersName
"Haden, Jamie Leigh"	personal					ECU	Symphony	NCPersName
"Haden, Jamie"	personal					ECU	Symphony	NCPersName
"Hadley, Amos"	personal					ECU	Symphony	NCPersName
"Hagan, Patricia"	personal					ECU	Symphony	NCPersName
"Hagon, Debra Lee"	personal					ECU	Symphony	NCPersName
"Hagy, Alyson Carol"	personal					ECU	Symphony	NCPersName
"Hahn, Catherine Rhodes"	personal					ECU	Symphony	NCPersName
"Haines, Zenas T., 1830-1900"	personal					ECU	Symphony	NCPersName
"Hains, T. Jenkins (Thornton Jenkins), 1866-1953"	personal					ECU	Symphony	NCPersName
"Hale, E. J. (Edward Joseph), 1839-1922"	personal					ECU	Symphony	NCPersName
"Hale, Fred"	personal					ECU	Symphony	NCPersName
"Hale, Nancy, 1908-1988"	personal					ECU	Symphony	NCPersName
"Hale, P. M. (Peter Mallet)"	personal					ECU	Symphony	NCPersName
"Hale, Sally"	personal					ECU	Symphony	NCPersName
"Haley, Alex"	personal					ECU	Symphony	NCPersName
"Haley, Gail E."	personal					ECU	Symphony	NCPersName
"Hall, Alma"	personal					ECU	Symphony	NCPersName
"Hall, Alonzo C."	personal					ECU	Symphony	NCPersName
"Hall, Charles H., Mrs."	personal					ECU	Symphony	NCPersName
"Hall, Eugene"	personal					ECU	Symphony	NCPersName
"Hall, Henry, 1845-1920"	personal					ECU	Symphony	NCPersName
"Hall, James W. (James Wilson), 1947-"	personal					ECU	Symphony	NCPersName
"Hall, James, 1849-"	personal					ECU	Symphony	NCPersName
"Hall, P. W. "	personal					ECU	Symphony	NCPersName
"Halleran, Tucker"	personal					ECU	Symphony	NCPersName
"Hallman, Ruth, 1929-"	personal					ECU	Symphony	NCPersName
"Halpert, Herbert, 1911-2000"	personal					ECU	Symphony	NCPersName
"Halpin, Diane Royder"	personal					ECU	Symphony	NCPersName
"Hamilton, Hugh"	personal					ECU	Symphony	NCPersName
"Hamilton, John H."	personal					ECU	Symphony	NCPersName
"Hamilton, Joseph Grâegoire de Roulhac, 1878-1961"	personal					ECU	Symphony	NCPersName
"Hamilton, W. J., 1843-1892"	personal					ECU	Symphony	NCPersName
"Hamme, T. A."	personal					ECU	Symphony	NCPersName
"Hammond, Deborah E."	personal					ECU	Symphony	NCPersName
"Hammond, William A. (William Alexander), 1828-1900"	personal					ECU	Symphony	NCPersName
"Hampton, Lynette Hall"	personal					ECU	Symphony	NCPersName
"Hanbury, Elizabeth Baum"	personal					ECU	Symphony	NCPersName
"Hancock, M. A. (Mary A.)"	personal					ECU	Symphony	NCPersName
"Handy, James A., 1826-1911"	personal					ECU	Symphony	NCPersName
"Hanes, E. C., 1945-"	personal					ECU	Symphony	NCPersName
"Hanes, Frank Borden"	personal					ECU	Symphony	NCPersName
"Haney, I. M."	personal					ECU	Symphony	NCPersName
"Hanlon, Howard A."	personal					ECU	Symphony	NCPersName
"Hannah, Barry"	personal					ECU	Symphony	NCPersName
"Hannum, Alberta, 1906-1985"	personal					ECU	Symphony	NCPersName
"Harbaugh, T. C. (Thomas Chalmers), 1849-1924"	personal					ECU	Symphony	NCPersName
"Hardee, David Lydall, 1890-"	personal					ECU	Symphony	NCPersName
"Harden, John, 1903-1985"	personal					ECU	Symphony	NCPersName
"Harding, Benjamin Gray"	personal					ECU	Symphony	NCPersName
"Harding, Donal"	personal					ECU	Symphony	NCPersName
"Harding, Edmund H. (Edmund Hoyt), 1890-1970"	personal					ECU	Symphony	NCPersName
"Harding, Ray"	personal					ECU	Symphony	NCPersName
"Hardison, O. B., Jr. (Osborne Bennett), 1928-1990"	personal					ECU	Symphony	NCPersName
"Hardison, R. B."	personal					ECU	Symphony	NCPersName
"Hardrâe, Jacques, 1915-"	personal					ECU	Symphony	NCPersName
"Hardy, R. K. (Ralph K.)"	personal					ECU	Symphony	NCPersName
"Hardy, William M."	personal					ECU	Symphony	NCPersName
"Hargett, John Henry"	personal					ECU	Symphony	NCPersName
"Hargrave, Harry A."	personal					ECU	Symphony	NCPersName
"Hargrave, Will Loftin"	personal					ECU	Symphony	NCPersName
"Hargrove, Marion, 1919-2003"	personal					ECU	Symphony	NCPersName
"Harland, Marion, 1830-1922"	personal					ECU	Symphony	NCPersName
"Harmon, Francis"	personal					ECU	Symphony	NCPersName
"Harnett, Cornelius, 1723-1781"	personal					ECU	Symphony	NCPersName
"Harper, Frances Ellen Watkins, 1825-1911"	personal					ECU	Symphony	NCPersName
"Harper, Wilhelmina, 1884-1973"	personal					ECU	Symphony	NCPersName
"Harrell, Eugene G."	personal					ECU	Symphony	NCPersName
"Harrill, Lawson, 1838-1912"	personal					ECU	Symphony	NCPersName
"Harrington, C. S. (Claudia Sluder)"	personal					ECU	Symphony	NCPersName
"Harrington, William, 1931-2000"	personal					ECU	Symphony	NCPersName
"Harriot, Thomas, 1560-1621"	personal					ECU	Symphony	NCPersName
"Harris, Andrew J."	personal					ECU	Symphony	NCPersName
"Harris, Arthur Merton, 1883-"	personal					ECU	Symphony	NCPersName
"Harris, Bernice Kelly, 1892-1973"	personal					ECU	Symphony	NCPersName
"Harris, Bertha, 1937-"	personal					ECU	Symphony	NCPersName
"Harris, Charlaine"	personal					ECU	Symphony	NCPersName
"Harris, Fletcher"	personal					ECU	Symphony	NCPersName
"Harris, Gene G."	personal					ECU	Symphony	NCPersName
"Harris, Harvey, 1915-1999"	personal					ECU	Symphony	NCPersName
"Harris, J. Morrison (James Morrison), 1817-1898"	personal					ECU	Symphony	NCPersName
"Harris, Mary Emma, 1943-"	personal					ECU	Symphony	NCPersName
"Harris, Mattie Virginia, 1891-"	personal					ECU	Symphony	NCPersName
"Harris, Max F."	personal					ECU	Symphony	NCPersName
"Harris, Wade H. (Wade Hampton), 1858-1935"	personal					ECU	Symphony	NCPersName
"Harris, Willis"	personal					ECU	Symphony	NCPersName
"Harrison, Crane Blossom"	personal					ECU	Symphony	NCPersName
"Harrison, Fred W., Jr."	personal					ECU	Symphony	NCPersName
"Harrison, Wray"	personal					ECU	Symphony	NCPersName
"Harriss, R. P. (Robert Preston), 1902-1989"	personal					ECU	Symphony	NCPersName
"Hart, John, 1965-"	personal					ECU	Symphony	NCPersName
"Hart, John"	personal					ECU	Symphony	NCPersName
"Hart, Retta V."	personal					ECU	Symphony	NCPersName
"Hartridge, Clifford Wayne"	personal					ECU	Symphony	NCPersName
"Harvell, Richard Brian"	personal					ECU	Symphony	NCPersName
"Harvey, Clay"	personal					ECU	Symphony	NCPersName
"Harvey, Jeanne Walker"	personal					ECU	Symphony	NCPersName
"Harvey, Kristy Woodson"	personal					ECU	Symphony	NCPersName
"Harvey, Philip"	personal					ECU	Symphony	NCPersName
"Harvey, T. Edgar"	personal					ECU	Symphony	NCPersName
"Harwell, Fred, 1944-"	personal					ECU	Symphony	NCPersName
"Hassell, Archie Friend"	personal					ECU	Symphony	NCPersName
"Hassell, Cushing Biggs, 1808-1880"	personal					ECU	Symphony	NCPersName
"Hassell, Sylvester, 1842-1928"	personal					ECU	Symphony	NCPersName
"Hatfield, Shanna"	personal					ECU	Symphony	NCPersName
"Hatfield, Weston P."	personal					ECU	Symphony	NCPersName
"Hattem, Alice O'Briant"	personal					ECU	Symphony	NCPersName
"Hause, Diane"	personal					ECU	Symphony	NCPersName
"Havemeyer, Henry O. (Henry Osborne), 1876-1965"	personal					ECU	Symphony	NCPersName
"Haven, John Preston, 1800-1880"	personal					ECU	Symphony	NCPersName
"Hawes, Herbert Bouldin"	personal					ECU	Symphony	NCPersName
"Hawk, Serenity"	personal					ECU	Symphony	NCPersName
"Hawkes, Evelyn J."	personal					ECU	Symphony	NCPersName
"Hawkins, Caroline A."	personal					ECU	Symphony	NCPersName
"Hawkins, Dean"	personal					ECU	Symphony	NCPersName
"Hawkins, J. Leo"	personal					ECU	Symphony	NCPersName
"Hawkins, Rush C. (Rush Christopher), 1831-1920"	personal					ECU	Symphony	NCPersName
"Hawkins, Tom, 1946-"	personal					ECU	Symphony	NCPersName
"Hawkins, William G. (William George), 1823-1909"	personal					ECU	Symphony	NCPersName
"Hawks, Francis L. (Francis Lister), 1798-1866"	personal					ECU	Symphony	NCPersName
"Hawn, Elizabeth"	personal					ECU	Symphony	NCPersName
"Hay, Gertrude May Sloan"	personal					ECU	Symphony	NCPersName
"Hay, Jacob"	personal					ECU	Symphony	NCPersName
"Hay, James, 1881-1936"	personal					ECU	Symphony	NCPersName
"Hay, James, 1881-1940"	personal					ECU	Symphony	NCPersName
"Haydn, Hiram, 1907-1973"	personal					ECU	Symphony	NCPersName
"Haydock, James"	personal					ECU	Symphony	NCPersName
"Hayes, Leona T."	personal					ECU	Symphony	NCPersName
"Hayhurst, Margaret"	personal					ECU	Symphony	NCPersName
"Hayhurst, Paul"	personal					ECU	Symphony	NCPersName
"Hayne, Joseph E. (Joseph Elias), 1849-"	personal					ECU	Symphony	NCPersName
"Haynes, William Barber, 1881-"	personal					ECU	Symphony	NCPersName
"Hays, Tommy"	personal					ECU	Symphony	NCPersName
"Haywood, David, 1878-1976"	personal					ECU	Symphony	NCPersName
"Haywood, E. Burke (Edmund Burke), 1825-1894"	personal					ECU	Symphony	NCPersName
"Haywood, Edward Graham"	personal					ECU	Symphony	NCPersName
"Haywood, Ernest, 1860-1946"	personal					ECU	Symphony	NCPersName
"Haywood, John, 1762-1826"	personal					ECU	Symphony	NCPersName
"Haywood, Marshall De Lancey, 1871-1933"	personal					ECU	Symphony	NCPersName
"Hazard, Daniel L. (Daniel Lyman), 1865-"	personal					ECU	Symphony	NCPersName
"Heagney, Anne"	personal					ECU	Symphony	NCPersName
"Heap, D. P. (Davis Porter), 1843-"	personal					ECU	Symphony	NCPersName
"Hearn, W. Edward (Williamson Edward), 1877-"	personal					ECU	Symphony	NCPersName
"Heath, Coby S."	personal					ECU	Symphony	NCPersName
"Hedden, Worth Tuttle"	personal					ECU	Symphony	NCPersName
"Heibert, Frank"	personal					ECU	Symphony	NCPersName
"Heins, John P., 1896-1969"	personal					ECU	Symphony	NCPersName
"Helmick, Jane"	personal					ECU	Symphony	NCPersName
"Helms, Jesse"	personal					ECU	Symphony	NCPersName
"Helper, Hinton Rowan, 1829-1909"	personal					ECU	Symphony	NCPersName
"Helton, Alfred E."	personal					ECU	Symphony	NCPersName
"Helton, Roy, 1886-1977"	personal					ECU	Symphony	NCPersName
"Hemby, W. S."	personal					ECU	Symphony	NCPersName
"Hemingway, Edith Morris, 1950-"	personal					ECU	Symphony	NCPersName
"Hemphill, Paul, 1936-2009"	personal					ECU	Symphony	NCPersName
"Henderson, Archibald, 1877-1963"	personal					ECU	Symphony	NCPersName
"Henderson, John S. (John Steele), 1846-1916"	personal					ECU	Symphony	NCPersName
"Henderson, John Steele"	personal					ECU	Symphony	NCPersName
"Henderson, Le Grand, 1901-1964"	personal					ECU	Symphony	NCPersName
"Henderson, Moffitt Sinclair"	personal					ECU	Symphony	NCPersName
"Henderson, Nancy Wallace"	personal					ECU	Symphony	NCPersName
"Henderson, Tom (Thomas Johnston), 1883-1959"	personal					ECU	Symphony	NCPersName
"Henderson, Walter (Walter P.)"	personal					ECU	Symphony	NCPersName
"Henderson, Walter P."	personal					ECU	Symphony	NCPersName
"Hendricks, Garland A. (Garland Alford), 1913-2003"	personal					ECU	Symphony	NCPersName
"Hendricks, William C."	personal					ECU	Symphony	NCPersName
"Hendry, Louis Carr"	personal					ECU	Symphony	NCPersName
"Henkel, David, 1795-1831"	personal					ECU	Symphony	NCPersName
"Henley, Peter, 1724-1758"	personal					ECU	Symphony	NCPersName
"Henri, Florette"	personal					ECU	Symphony	NCPersName
"Henry, Aaron G."	personal					ECU	Symphony	NCPersName
"Henry, Jacob, approximately 1775-1847"	personal					ECU	Symphony	NCPersName
"Henry, O., 1862-1910"	personal					ECU	Symphony	NCPersName
"Henry, Paul, 1956-"	personal					ECU	Symphony	NCPersName
"Henslee, Helen"	personal					ECU	Symphony	NCPersName
"Hensley, Jan G."	personal					ECU	Symphony	NCPersName
"Henson, Exie Wilde"	personal					ECU	Symphony	NCPersName
"Henty, G. A. (George Alfred), 1832-1902"	personal					ECU	Symphony	NCPersName
"Hepler, Heather"	personal					ECU	Symphony	NCPersName
"Herbert, Hilary A. (Hilary Abner), 1834-1919"	personal					ECU	Symphony	NCPersName
"Herman, P. S."	personal					ECU	Symphony	NCPersName
"Herrick, Rick"	personal					ECU	Symphony	NCPersName
"Herring, Donald Grant"	personal					ECU	Symphony	NCPersName
"Herring, Robert, 1938-"	personal					ECU	Symphony	NCPersName
"Herrington, William D., approximately 1841-"	personal					ECU	Symphony	NCPersName
"Hersey, Jean, 1902-"	personal					ECU	Symphony	NCPersName
"Hewes, Gordon Winant, 1917-"	personal					ECU	Symphony	NCPersName
"Hewitt, Robert L."	personal					ECU	Symphony	NCPersName
"Heydenreich, L. W."	personal					ECU	Symphony	NCPersName
"Heyer, A. H."	personal					ECU	Symphony	NCPersName
"Heyward, DuBose, 1885-1940"	personal					ECU	Symphony	NCPersName
"Hibbard, Addison, 1887-1945"	personal					ECU	Symphony	NCPersName
"Hickam, Homer H., 1943-"	personal					ECU	Symphony	NCPersName
"Hickman, Patricia"	personal					ECU	Symphony	NCPersName
"Hicks, Betty"	personal					ECU	Symphony	NCPersName
"Hicks, Mary A."	personal					ECU	Symphony	NCPersName
"Hicks, Orville"	personal					ECU	Symphony	NCPersName
"Hicks, Ray, 1922-2003"	personal					ECU	Symphony	NCPersName
"Hight, William B. (William Blannie), 1926-"	personal					ECU	Symphony	NCPersName
"Hill, Adelaide Dotterer"	personal					ECU	Symphony	NCPersName
"Hill, D. H. (Daniel Harvey), 1821-1889"	personal					ECU	Symphony	NCPersName
"Hill, Daniel Harvey, 1859-1924"	personal					ECU	Symphony	NCPersName
"Hill, Grace Livingston, 1865-1947"	personal					ECU	Symphony	NCPersName
"Hill, Green, 1741-1826"	personal					ECU	Symphony	NCPersName
"Hill, Richard, 1941 October 15-"	personal					ECU	Symphony	NCPersName
"Hill, Theophilus H. (Theophilus Hunter), 1836-1901"	personal					ECU	Symphony	NCPersName
"Hill, William Laurie, 1835-"	personal					ECU	Symphony	NCPersName
"Hillman, Patrick"	personal					ECU	Symphony	NCPersName
"Hillsmith, Fannie"	personal					ECU	Symphony	NCPersName
"Hilton, Emmeline L. J."	personal					ECU	Symphony	NCPersName
"Hinde, Luke, -1767?"	personal					ECU	Symphony	NCPersName
"Hinkel, Nancy Thorne"	personal					ECU	Symphony	NCPersName
"Hinnant, R. N."	personal					ECU	Symphony	NCPersName
"Hinsdale, John Wetmore, 1843-1921"	personal					ECU	Symphony	NCPersName
"Hinton, Lynne"	personal					ECU	Symphony	NCPersName
"Hinton, Mary Hilliard"	personal					ECU	Symphony	NCPersName
"Hirschfeld, Burt, 1923-"	personal					ECU	Symphony	NCPersName
"Hirshberg, Glen, 1966-"	personal					ECU	Symphony	NCPersName
"Hitchcock, Ethan Allen, 1798-1870"	personal					ECU	Symphony	NCPersName
"Hitchcock, Shannon"	personal					ECU	Symphony	NCPersName
"Hitchens, William Woodrow"	personal					ECU	Symphony	NCPersName
"Hite, Ann"	personal					ECU	Symphony	NCPersName
"Hitler, Adolf, 1889-1945"	personal					ECU	Symphony	NCPersName
"Hobbs, Ruth K."	personal					ECU	Symphony	NCPersName
"Hobson, Desmond"	personal					ECU	Symphony	NCPersName
"Hocutt, H. M. (Hilliard Manly), 1905-"	personal					ECU	Symphony	NCPersName
"Hocutt, Hester Katherine Murray"	personal					ECU	Symphony	NCPersName
"Hocutt, Jefferson Davis, 1861-1932"	personal					ECU	Symphony	NCPersName
"Hodge, Abraham, 1755-1805"	personal					ECU	Symphony	NCPersName
"Hodge, Charles, 1797-1878"	personal					ECU	Symphony	NCPersName
"Hodges, Fodie H."	personal					ECU	Symphony	NCPersName
